uid,Page_view,Like_count,Number_of_authors_viewed,Number_of_viewed_works,Average_duration_of_viewing_works,Number_of_background_music_views,Complete_views,Number_of_cities_visited,Number_of_citzes_viewing_works,City_where_the_user_is_located
15772,108,0,107,108,12.24074074074074,92,39,1,60,47.0
15773,45,0,45,45,11.666666666666666,42,37,1,36,8.0
15775,1,0,1,1,9.0,1,1,1,1,22.0
15776,31,0,31,31,11.935483870967742,27,11,1,29,223.0
15777,3,0,3,3,9.666666666666666,3,2,2,3,60.0
15778,31,0,31,31,12.064516129032258,29,15,1,23,18.0
15779,53,6,50,53,11.075471698113208,50,6,2,38,66.0
15780,31,0,30,31,13.67741935483871,29,24,1,24,18.0
15781,14,0,14,14,13.714285714285714,12,8,1,13,47.0
15782,27,0,27,27,11.0,23,15,1,23,118.0
15783,11,0,11,11,9.545454545454545,11,5,1,10,86.0
15784,17,0,17,17,13.117647058823529,17,5,1,15,25.0
15785,42,0,42,42,11.857142857142858,39,22,1,40,120.0
15786,23,0,23,23,11.478260869565217,23,12,1,23,117.0
15787,5,0,5,5,9.0,5,4,1,5,72.0
15788,14,0,14,14,9.357142857142858,13,10,1,14,228.0
15790,57,0,57,57,11.771929824561404,50,46,1,46,91.0
15791,25,2,25,25,11.76,23,17,1,23,258.0
15792,7,0,7,7,12.285714285714286,7,5,1,6,100.0
15793,10,0,10,10,12.7,10,6,1,8,137.0
15794,59,0,58,59,10.898305084745763,56,21,1,39,292.0
15795,69,1,68,69,8.927536231884059,61,22,1,51,63.0
15796,9,0,9,9,11.333333333333334,9,4,1,9,187.0
15798,14,0,13,14,15.214285714285714,13,12,1,13,154.0
15799,18,0,17,18,13.88888888888889,17,5,1,16,18.0
15800,12,0,12,12,10.583333333333334,11,8,2,12,271.0
15801,6,0,6,6,15.166666666666666,4,4,2,5,116.0
15802,77,7,75,77,10.558441558441558,72,46,2,58,37.0
15803,139,2,135,139,10.776978417266188,107,55,1,88,65.0
15804,44,0,43,44,10.454545454545455,42,14,1,38,340.0
15805,15,0,14,15,13.266666666666667,14,10,1,13,185.0
15806,1,0,1,1,18.0,1,1,1,1,302.0
15807,51,0,51,51,10.392156862745098,50,40,1,41,29.0
15808,39,0,39,39,12.64102564102564,37,22,1,35,243.0
15809,12,0,12,12,8.75,12,4,1,11,123.0
15810,65,0,61,65,11.261538461538462,62,37,1,37,189.0
15811,31,0,29,31,10.258064516129032,29,10,1,11,21.0
15812,11,0,11,11,11.636363636363637,10,6,1,10,110.0
15813,13,0,13,13,13.76923076923077,13,8,1,13,116.0
15814,1,0,1,1,7.0,1,0,1,1,6.0
15815,56,0,56,56,10.375,54,39,1,38,54.0
15816,4,0,4,4,9.75,4,3,1,4,270.0
15817,51,0,50,51,12.411764705882353,46,9,1,30,283.0
15818,26,0,25,26,10.307692307692308,25,15,1,23,8.0
15819,31,0,29,31,11.290322580645162,29,19,1,26,201.0
15820,35,0,32,35,10.142857142857142,31,14,1,30,209.0
15821,3,0,3,3,9.0,3,1,1,3,260.0
15822,59,0,58,59,10.559322033898304,49,29,1,51,203.0
15823,23,0,23,23,11.826086956521738,23,11,1,19,70.0
15824,89,0,87,89,10.9438202247191,86,47,1,58,304.0
15825,36,0,35,36,11.694444444444445,34,13,1,26,26.0
15826,5,0,5,5,9.2,5,1,1,5,170.0
15827,78,0,77,78,11.35897435897436,71,40,2,56,334.0
15828,53,0,48,53,11.075471698113208,47,29,1,39,322.0
15829,20,0,20,20,9.05,20,6,1,9,21.0
15830,7,0,7,7,7.0,7,2,1,6,3.0
15831,52,2,52,52,12.615384615384615,48,18,1,42,84.0
15832,7,0,7,7,14.142857142857142,6,3,1,7,129.0
15833,3,0,3,3,8.333333333333334,3,0,1,3,148.0
15834,4,2,4,4,9.25,4,2,1,4,214.0
15835,4,0,4,4,18.5,4,0,1,4,25.0
15836,61,1,57,61,10.426229508196721,59,45,1,39,60.0
15837,52,0,52,52,11.173076923076923,42,15,1,40,189.0
15838,2,0,2,2,9.5,2,1,1,2,294.0
15839,30,0,29,30,10.6,24,21,1,25,155.0
15840,8,0,8,8,11.5,8,2,1,7,28.0
15841,19,0,19,19,9.631578947368421,19,7,1,19,99.0
15842,33,0,33,33,11.06060606060606,33,19,1,28,123.0
15843,43,0,42,43,10.0,35,12,1,34,11.0
15844,48,0,48,48,12.25,45,17,1,42,127.0
15845,29,0,29,29,9.379310344827585,29,5,1,22,91.0
15846,5,1,5,5,15.0,5,5,1,5,6.0
15847,23,0,23,23,13.608695652173912,23,17,1,19,47.0
15848,29,0,29,29,10.10344827586207,29,10,1,21,52.0
15849,3,0,3,3,8.0,3,1,1,3,272.0
15850,8,0,8,8,8.625,8,7,1,8,237.0
15851,5,0,5,5,11.4,5,5,1,5,66.0
15852,13,0,13,13,11.23076923076923,13,9,1,13,251.0
15853,10,0,10,10,15.0,10,2,2,10,19.0
15854,17,4,17,17,12.470588235294118,16,14,1,17,100.0
15855,21,0,21,21,10.428571428571429,20,5,1,20,182.0
15856,24,0,24,24,10.958333333333334,23,14,1,21,89.0
15857,65,0,64,65,11.415384615384616,55,45,1,50,206.0
15858,3,0,3,3,9.0,3,1,2,3,78.0
15859,9,0,9,9,8.88888888888889,8,1,1,2,16.0
15860,85,0,84,85,10.776470588235295,74,51,1,64,8.0
15861,29,0,29,29,9.482758620689655,28,8,1,24,33.0
15862,50,0,49,50,8.82,48,15,1,44,119.0
15863,46,0,46,46,11.956521739130435,45,34,1,38,219.0
15864,68,1,67,68,10.882352941176471,67,42,1,54,100.0
15865,7,0,7,7,7.571428571428571,7,3,1,7,2.0
15866,8,0,7,8,9.375,8,5,1,7,6.0
15867,35,0,35,35,10.571428571428571,34,15,1,27,45.0
15869,44,0,43,44,13.909090909090908,41,18,1,35,106.0
15870,55,0,55,55,12.745454545454546,47,26,1,39,57.0
15871,6,0,6,6,17.5,5,1,1,4,6.0
15872,9,3,9,9,9.555555555555555,9,9,1,9,47.0
15873,14,0,14,14,15.571428571428571,13,12,1,14,133.0
15874,15,0,15,15,11.8,15,9,1,15,154.0
15875,30,0,30,30,12.933333333333334,27,22,1,27,68.0
15876,5,0,5,5,11.2,5,5,1,5,302.0
15877,16,0,16,16,9.1875,16,13,1,16,14.0
15878,42,0,42,42,8.976190476190476,38,13,1,34,165.0
15879,75,0,75,75,11.413333333333334,73,29,1,44,134.0
15880,10,0,10,10,15.1,10,5,1,6,56.0
15881,20,0,20,20,10.3,20,2,3,20,99.0
15882,18,0,18,18,11.833333333333334,17,15,1,16,92.0
15883,10,0,10,10,12.8,10,4,1,9,99.0
15884,11,0,11,11,17.454545454545453,10,8,1,8,135.0
15885,72,1,65,72,10.222222222222221,65,28,1,40,12.0
15886,7,0,7,7,14.857142857142858,7,2,1,7,81.0
15887,8,0,8,8,9.5,8,3,1,7,46.0
15888,6,0,6,6,9.666666666666666,6,4,2,6,185.0
15889,22,1,22,22,11.045454545454545,21,16,2,20,120.0
15890,7,0,7,7,11.142857142857142,7,3,1,7,185.0
15891,4,0,4,4,18.5,4,0,1,4,217.0
15892,21,1,21,21,13.0,18,4,1,4,241.0
15893,253,4,222,253,10.65612648221344,210,121,1,92,60.0
15894,55,0,55,55,10.927272727272728,48,28,1,40,13.0
15895,5,0,5,5,8.8,5,2,1,5,254.0
15896,25,0,24,25,9.0,24,11,1,22,57.0
15897,5,0,5,5,8.8,5,2,1,5,28.0
15898,29,0,29,29,9.586206896551724,28,14,1,24,70.0
15900,16,0,15,16,11.625,16,9,1,14,54.0
15901,4,0,4,4,10.75,4,4,1,1,21.0
15902,11,0,11,11,12.090909090909092,11,5,1,9,57.0
15903,47,0,45,47,10.872340425531915,45,10,1,37,44.0
15904,39,0,36,39,11.025641025641026,39,21,2,30,109.0
15905,162,0,140,162,10.333333333333334,111,15,1,87,81.0
15906,21,0,21,21,11.095238095238095,20,5,2,21,99.0
15907,39,0,39,39,10.384615384615385,38,12,1,31,57.0
15908,54,0,54,54,10.018518518518519,41,17,1,45,219.0
15909,11,0,11,11,12.545454545454545,11,6,2,11,216.0
15911,22,0,22,22,14.454545454545455,22,17,1,17,157.0
15912,5,0,5,5,6.8,4,3,1,4,175.0
15913,4,0,4,4,17.5,4,2,1,4,24.0
15914,21,0,21,21,10.714285714285714,21,17,2,21,1.0
15915,42,0,42,42,12.142857142857142,37,30,1,39,220.0
15916,16,0,16,16,9.1875,14,8,1,14,166.0
15917,151,0,142,151,10.324503311258278,123,38,3,74,157.0
15918,11,0,11,11,13.181818181818182,11,10,1,10,6.0
15919,121,0,112,121,10.71900826446281,96,55,1,79,323.0
15920,12,0,12,12,9.25,11,4,1,12,83.0
15921,94,0,94,94,10.585106382978724,85,60,1,73,323.0
15922,7,0,7,7,10.857142857142858,7,2,1,7,21.0
15923,4,0,4,4,11.5,4,1,1,4,25.0
15924,8,0,8,8,9.625,6,6,1,6,47.0
15925,20,0,20,20,9.05,19,8,2,16,99.0
15926,31,0,28,31,10.903225806451612,28,11,1,26,129.0
15927,29,0,29,29,12.655172413793103,26,2,1,25,156.0
15928,32,0,31,32,13.3125,31,18,1,27,73.0
15929,170,2,162,170,11.194117647058823,160,93,1,91,275.0
15930,31,0,31,31,11.935483870967742,28,15,1,25,251.0
15931,21,0,21,21,8.428571428571429,18,10,1,19,99.0
15932,9,0,9,9,9.777777777777779,9,6,1,9,81.0
15933,3,0,3,3,8.333333333333334,3,3,1,3,116.0
15934,20,0,20,20,10.6,20,13,3,20,9.0
15935,2,0,2,2,9.5,2,2,1,2,18.0
15936,4,0,3,4,20.5,4,2,2,3,138.0
15937,42,0,42,42,11.571428571428571,36,12,2,37,214.0
15938,20,0,20,20,8.9,20,11,1,19,172.0
15939,60,0,60,60,12.533333333333333,49,25,1,51,14.0
15940,22,0,21,22,10.136363636363637,21,6,1,12,150.0
15941,34,0,30,34,9.529411764705882,33,27,1,26,26.0
15942,19,0,19,19,12.105263157894736,19,8,1,17,160.0
15944,10,1,10,10,10.6,10,3,1,9,123.0
15945,6,0,6,6,12.5,6,2,1,6,180.0
15946,9,0,9,9,12.222222222222221,9,6,1,8,136.0
15948,4,0,4,4,8.25,3,3,1,4,178.0
15949,31,1,30,31,10.903225806451612,30,18,3,24,316.0
15950,3,0,3,3,9.333333333333334,3,1,1,1,292.0
15951,32,0,32,32,11.96875,28,14,1,30,62.0
15952,7,0,7,7,9.285714285714286,7,1,1,7,18.0
15953,50,0,49,50,11.62,50,22,1,40,39.0
15954,13,0,13,13,10.923076923076923,13,1,1,12,72.0
15955,11,0,11,11,14.818181818181818,11,9,1,11,97.0
15956,26,0,26,26,11.346153846153847,25,9,1,23,91.0
15957,12,0,12,12,8.75,12,2,1,12,47.0
15958,24,0,24,24,12.75,24,14,1,20,126.0
15959,34,0,34,34,11.794117647058824,32,18,1,28,35.0
15961,43,0,43,43,9.837209302325581,40,21,2,36,6.0
15962,41,0,40,41,10.073170731707316,36,17,1,35,123.0
15963,29,0,29,29,10.931034482758621,28,12,1,26,104.0
15964,4,0,4,4,9.75,4,3,1,3,76.0
15965,64,0,64,64,11.984375,57,28,1,47,83.0
15966,34,0,33,34,11.647058823529411,33,16,1,25,12.0
15967,2,0,2,2,14.0,2,0,1,2,163.0
15968,10,0,10,10,8.6,10,3,1,9,189.0
15969,48,0,46,48,10.125,46,29,1,38,92.0
15970,1,0,1,1,9.0,1,1,1,1,129.0
15971,18,0,18,18,10.666666666666666,18,6,1,17,123.0
15972,87,0,84,87,11.988505747126437,71,18,1,59,234.0
15973,21,0,21,21,10.80952380952381,21,16,1,19,99.0
15974,32,0,32,32,10.21875,29,17,1,30,216.0
15975,93,2,90,93,11.064516129032258,81,20,1,55,66.0
15976,14,0,14,14,12.642857142857142,13,10,1,13,47.0
15977,85,0,79,85,10.435294117647059,74,38,1,62,84.0
15978,70,0,70,70,11.214285714285714,55,23,1,52,114.0
15979,1,0,1,1,10.0,1,0,1,1,41.0
15980,9,0,9,9,10.222222222222221,9,6,1,9,26.0
15981,46,0,45,46,11.391304347826088,45,30,1,40,73.0
15982,26,0,26,26,11.923076923076923,23,13,1,23,135.0
15983,13,0,11,13,11.615384615384615,12,10,1,10,302.0
15984,58,1,53,58,11.39655172413793,51,18,1,31,134.0
15985,91,0,87,91,11.593406593406593,85,48,2,63,109.0
15986,5,0,5,5,10.2,5,1,1,5,29.0
15987,50,0,47,50,12.26,42,27,1,37,42.0
15988,15,0,15,15,13.333333333333334,13,12,1,15,63.0
15989,60,0,59,60,11.0,52,32,1,44,113.0
15990,2,0,2,2,14.0,2,1,1,2,181.0
15991,50,0,50,50,10.16,44,24,3,39,14.0
15992,4,0,4,4,11.75,4,1,1,4,99.0
15993,45,0,45,45,9.555555555555555,40,19,1,39,72.0
15994,24,0,24,24,12.541666666666666,22,15,1,21,129.0
15995,49,0,49,49,9.877551020408163,47,14,1,45,69.0
15996,4,0,4,4,8.0,4,3,1,4,52.0
15997,121,0,119,121,10.760330578512397,101,46,1,66,35.0
15998,16,0,15,16,11.25,15,12,1,13,53.0
15999,35,0,32,35,9.885714285714286,34,13,1,27,311.0
16000,6,0,6,6,10.166666666666666,6,5,1,6,166.0
16001,58,0,58,58,12.241379310344827,50,22,1,43,242.0
16002,18,0,18,18,14.11111111111111,15,7,1,16,175.0
16003,25,2,25,25,11.92,23,15,1,22,30.0
16004,34,0,34,34,10.294117647058824,31,23,1,31,30.0
16005,40,0,39,40,12.65,38,11,1,26,71.0
16006,151,0,147,151,11.794701986754967,132,57,1,99,70.0
16008,25,0,24,25,10.0,23,7,1,21,91.0
16009,8,0,8,8,9.5,8,4,1,8,187.0
16010,6,0,6,6,12.833333333333334,5,2,1,6,6.0
16011,48,0,47,48,12.5,43,17,1,37,171.0
16012,103,0,101,103,12.87378640776699,80,29,1,65,9.0
16013,6,0,6,6,12.833333333333334,6,4,1,6,202.0
16014,39,0,39,39,11.76923076923077,38,21,1,31,176.0
16015,2,0,2,2,9.5,2,1,1,2,84.0
16016,16,0,16,16,9.5625,15,7,1,14,180.0
16017,94,0,91,94,10.425531914893616,65,48,1,68,57.0
16018,39,0,37,39,11.025641025641026,37,22,1,30,114.0
16019,18,0,17,18,9.166666666666666,17,18,1,16,220.0
16020,32,0,30,32,10.625,28,6,1,29,165.0
16021,21,0,21,21,10.761904761904763,20,11,1,18,334.0
16022,2,1,2,2,15.0,2,1,1,2,139.0
16023,11,0,11,11,12.0,10,2,1,11,71.0
16024,9,0,9,9,13.222222222222221,9,4,1,9,280.0
16025,40,6,38,40,12.675,38,17,1,28,16.0
16026,29,0,28,29,13.275862068965518,27,8,1,25,39.0
16027,11,0,11,11,11.909090909090908,11,7,1,9,12.0
16028,73,1,72,73,11.767123287671232,72,31,3,59,149.0
16029,25,0,25,25,12.28,23,20,2,24,137.0
16030,166,0,157,166,10.58433734939759,130,55,1,82,42.0
16031,57,0,52,57,10.298245614035087,49,30,3,34,67.0
16032,51,0,50,51,10.607843137254902,46,46,1,38,13.0
16033,3,0,3,3,14.666666666666666,3,2,1,3,47.0
16035,25,0,25,25,10.0,21,15,1,20,21.0
16036,9,0,9,9,8.777777777777779,9,4,1,9,8.0
16037,15,0,15,15,12.2,15,5,1,14,297.0
16038,8,2,8,8,10.25,8,3,1,8,2.0
16039,1,0,1,1,6.0,1,0,1,1,124.0
16040,34,0,33,34,11.0,29,15,1,31,293.0
16041,88,0,84,88,10.965909090909092,81,39,1,68,318.0
16042,4,0,4,4,7.0,4,1,1,4,67.0
16044,45,0,39,45,9.622222222222222,43,17,5,36,137.0
16045,8,0,8,8,15.25,8,4,1,8,169.0
16046,41,0,41,41,11.073170731707316,37,11,2,39,160.0
16047,41,0,40,41,12.048780487804878,34,12,1,34,138.0
16048,7,0,7,7,13.571428571428571,7,3,1,7,167.0
16049,25,0,24,25,10.6,24,17,1,22,84.0
16050,27,0,26,27,13.666666666666666,25,8,1,20,59.0
16051,11,0,11,11,12.545454545454545,11,8,1,11,138.0
16052,137,0,132,137,11.583941605839415,126,40,1,69,57.0
16053,10,1,10,10,10.6,10,4,1,8,60.0
16054,4,0,4,4,12.75,4,3,1,4,151.0
16055,109,0,106,109,10.871559633027523,95,51,2,70,68.0
16056,19,0,19,19,10.894736842105264,16,15,1,15,31.0
16057,5,0,5,5,13.6,5,1,1,3,116.0
16058,5,0,5,5,16.0,5,1,1,5,70.0
16059,3,0,3,3,9.333333333333334,3,0,1,3,110.0
16060,12,0,12,12,14.166666666666666,12,7,1,11,271.0
16061,14,0,14,14,11.857142857142858,14,11,1,14,73.0
16062,4,0,4,4,8.75,4,2,1,4,80.0
16063,89,0,88,89,10.561797752808989,66,12,1,65,38.0
16064,13,0,13,13,11.923076923076923,12,8,2,13,92.0
16065,17,0,17,17,10.411764705882353,16,11,2,17,65.0
16066,37,0,37,37,10.378378378378379,37,7,2,32,133.0
16067,21,0,21,21,8.952380952380953,21,12,1,16,3.0
16068,22,0,21,22,11.727272727272727,22,11,1,19,8.0
16069,21,0,21,21,9.523809523809524,21,5,1,20,83.0
16070,59,0,58,59,11.186440677966102,52,32,1,42,123.0
16071,8,0,8,8,17.125,7,5,1,8,131.0
16072,7,0,7,7,8.0,7,5,1,7,14.0
16073,4,0,4,4,15.5,4,3,1,4,29.0
16074,9,0,9,9,12.11111111111111,9,1,1,9,18.0
16075,15,0,13,15,11.066666666666666,13,10,1,12,91.0
16076,9,0,9,9,15.222222222222221,9,4,2,8,51.0
16077,3,0,3,3,7.0,3,0,1,3,100.0
16078,19,0,19,19,11.526315789473685,18,12,1,16,47.0
16079,28,0,28,28,10.142857142857142,24,16,5,26,69.0
16080,6,0,6,6,9.166666666666666,6,1,1,6,254.0
16081,72,0,72,72,12.319444444444445,71,28,1,47,83.0
16082,18,0,18,18,11.88888888888889,18,6,2,18,67.0
16083,9,0,9,9,9.88888888888889,9,6,1,9,248.0
16084,77,1,72,77,11.155844155844155,62,23,1,49,9.0
16085,4,0,4,4,8.5,4,2,1,4,57.0
16086,3,0,3,3,7.666666666666667,3,2,1,3,352.0
16087,7,0,7,7,9.0,7,5,1,7,249.0
16088,48,0,44,48,10.854166666666666,44,14,1,36,70.0
16089,41,0,39,41,10.317073170731707,39,21,1,30,214.0
16090,11,0,11,11,10.363636363636363,11,3,1,11,70.0
16091,26,0,25,26,10.73076923076923,20,12,1,20,60.0
16092,35,1,35,35,10.685714285714285,32,21,1,32,169.0
16093,2,0,2,2,10.0,2,2,1,2,89.0
16094,57,0,57,57,12.210526315789474,52,30,1,40,16.0
16095,5,0,5,5,10.6,5,3,1,5,175.0
16096,17,0,15,17,10.058823529411764,16,8,6,14,109.0
16097,150,1,143,150,10.686666666666667,117,30,1,87,158.0
16098,10,0,10,10,8.7,10,4,1,9,159.0
16099,16,0,16,16,15.4375,16,11,1,14,57.0
16100,24,0,23,24,12.958333333333334,23,16,1,20,8.0
16101,3,0,3,3,10.0,3,1,1,3,150.0
16102,16,0,16,16,9.8125,16,6,1,13,349.0
16103,13,3,13,13,10.23076923076923,13,6,1,13,261.0
16104,14,0,14,14,9.714285714285714,14,14,1,12,121.0
16105,16,0,16,16,12.5625,15,11,1,13,189.0
16106,20,0,20,20,11.55,20,9,1,17,161.0
16107,57,0,55,57,11.43859649122807,51,21,1,32,200.0
16108,17,0,17,17,8.411764705882353,14,7,1,17,66.0
16109,42,1,42,42,11.714285714285714,38,14,1,36,342.0
16110,18,0,18,18,9.0,17,11,1,15,51.0
16111,34,0,34,34,12.352941176470589,34,20,1,28,100.0
16112,14,0,13,14,11.285714285714286,13,2,1,12,65.0
16113,1,0,1,1,18.0,1,1,1,1,166.0
16114,8,0,8,8,10.875,8,6,1,8,16.0
16115,28,0,27,28,8.892857142857142,25,15,1,25,106.0
16116,1,0,1,1,29.0,1,0,1,1,129.0
16117,10,0,10,10,12.2,9,6,1,10,16.0
16118,4,0,4,4,15.25,4,1,1,4,26.0
16119,4,0,4,4,14.0,4,2,1,4,221.0
16120,1,0,1,1,6.0,1,0,1,1,194.0
16121,37,0,37,37,11.0,30,14,1,31,43.0
16122,18,0,18,18,10.722222222222221,16,12,1,17,239.0
16123,14,0,12,14,12.642857142857142,14,11,1,12,92.0
16124,24,0,24,24,11.5,22,9,1,22,228.0
16125,6,0,6,6,7.666666666666667,6,3,1,6,237.0
16126,59,0,58,59,11.135593220338983,53,18,1,43,108.0
16127,2,0,2,2,24.0,2,2,1,2,301.0
16128,46,0,45,46,9.956521739130435,44,35,1,37,144.0
16129,7,0,6,7,15.285714285714286,7,5,1,6,48.0
16130,14,0,14,14,12.428571428571429,14,14,1,10,237.0
16131,21,0,19,21,13.714285714285714,20,11,1,18,100.0
16132,31,0,31,31,12.32258064516129,30,14,1,24,175.0
16133,46,0,43,46,9.695652173913043,40,37,1,28,37.0
16134,14,0,14,14,10.428571428571429,14,6,1,14,100.0
16135,38,1,38,38,13.131578947368421,36,17,1,33,37.0
16136,71,0,66,71,10.816901408450704,65,23,1,49,134.0
16137,29,0,28,29,9.862068965517242,28,14,2,23,40.0
16138,10,0,10,10,11.9,10,7,1,9,293.0
16139,12,0,12,12,9.833333333333334,12,4,1,12,123.0
16140,16,1,16,16,17.0,16,6,1,14,154.0
16141,157,2,153,157,11.0828025477707,142,75,1,76,29.0
16142,58,0,54,58,11.206896551724139,53,30,1,41,49.0
16143,21,0,21,21,9.904761904761905,20,9,1,15,115.0
16144,5,0,5,5,11.6,5,2,1,5,130.0
16145,69,0,69,69,12.579710144927537,59,44,1,55,100.0
16147,6,0,6,6,9.5,6,4,1,6,228.0
16148,15,0,15,15,11.733333333333333,15,14,1,13,66.0
16149,32,0,32,32,13.5,30,7,1,22,6.0
16150,6,0,6,6,16.833333333333332,6,3,1,5,70.0
16151,105,0,102,105,9.714285714285714,87,40,1,73,195.0
16152,116,1,113,116,11.043103448275861,106,66,1,63,6.0
16153,53,0,52,53,10.528301886792454,52,27,1,41,137.0
16154,3,0,3,3,7.333333333333333,3,3,1,3,167.0
16155,9,0,9,9,10.444444444444445,8,5,2,8,42.0
16156,10,0,10,10,10.4,10,2,1,7,13.0
16157,9,7,9,9,8.444444444444445,9,6,2,8,140.0
16158,13,0,12,13,11.461538461538462,13,8,1,12,6.0
16159,43,0,42,43,10.69767441860465,41,8,2,17,154.0
16160,16,0,15,16,13.75,15,7,1,12,102.0
16161,85,0,85,85,11.623529411764705,81,47,1,65,77.0
16162,115,1,115,115,12.617391304347827,94,35,2,64,31.0
16163,24,0,24,24,8.416666666666666,23,11,1,20,233.0
16164,2,0,2,2,9.5,2,1,1,2,6.0
16165,4,0,4,4,9.25,4,3,2,3,125.0
16166,6,0,6,6,21.833333333333332,6,3,1,6,99.0
16167,7,0,7,7,8.571428571428571,7,5,1,7,339.0
16168,36,8,35,36,11.277777777777779,35,11,1,28,83.0
16169,9,0,9,9,8.666666666666666,9,7,2,9,175.0
16170,15,0,14,15,10.4,14,3,1,14,118.0
16171,5,0,5,5,7.8,5,0,1,5,14.0
16172,13,0,13,13,8.615384615384615,12,6,1,13,160.0
16173,130,0,127,130,10.192307692307692,117,79,2,75,6.0
16174,44,0,43,44,13.772727272727273,42,35,1,38,171.0
16175,83,0,83,83,10.228915662650602,75,19,2,65,103.0
16176,49,0,48,49,10.918367346938776,49,19,1,42,81.0
16177,25,0,25,25,9.44,24,11,1,21,60.0
16178,12,0,12,12,14.333333333333334,12,6,1,12,57.0
16180,31,0,31,31,11.225806451612904,30,13,1,29,23.0
16181,21,0,21,21,11.142857142857142,21,17,1,19,319.0
16182,21,0,20,21,12.19047619047619,19,3,1,14,271.0
16183,23,0,23,23,11.695652173913043,17,13,2,21,26.0
16184,10,1,10,10,7.7,10,6,1,8,250.0
16185,19,0,19,19,12.0,19,15,1,15,14.0
16186,2,0,2,2,14.0,2,2,1,2,109.0
16188,34,0,32,34,15.294117647058824,29,15,1,27,143.0
16189,5,0,4,5,14.6,5,4,2,4,107.0
16190,18,1,18,18,9.722222222222221,18,7,1,17,37.0
16191,6,0,6,6,10.333333333333334,6,3,1,6,154.0
16192,20,0,20,20,10.75,18,8,1,18,216.0
16193,11,0,10,11,11.181818181818182,11,1,1,8,174.0
16194,32,0,32,32,12.125,28,23,5,28,227.0
16195,8,2,8,8,13.375,7,6,1,8,177.0
16196,36,0,35,36,9.527777777777779,34,17,1,34,61.0
16197,37,0,37,37,12.054054054054054,33,20,1,31,244.0
16198,4,0,4,4,9.5,3,2,1,4,137.0
16199,1,0,1,1,10.0,1,0,1,1,99.0
16200,102,0,99,102,10.931372549019608,95,46,1,64,225.0
16202,8,0,8,8,14.875,8,4,1,8,274.0
16203,8,0,8,8,10.625,8,2,1,6,71.0
16204,78,2,78,78,11.666666666666666,69,37,1,57,236.0
16205,22,0,21,22,8.409090909090908,21,12,1,17,35.0
16206,53,0,53,53,10.735849056603774,48,30,2,45,334.0
16207,18,0,18,18,11.277777777777779,14,10,1,14,319.0
16208,27,1,26,27,10.851851851851851,24,15,1,17,95.0
16209,43,0,42,43,12.093023255813954,42,28,1,30,11.0
16210,11,0,11,11,11.818181818181818,9,4,1,10,219.0
16211,10,4,10,10,12.7,10,8,1,8,45.0
16212,10,0,10,10,8.3,10,9,1,8,134.0
16213,32,0,29,32,13.34375,29,10,2,24,167.0
16214,9,0,9,9,14.11111111111111,9,7,2,8,114.0
16215,26,0,26,26,10.692307692307692,22,15,2,21,29.0
16216,1,0,1,1,11.0,1,0,1,1,26.0
16217,4,0,4,4,11.75,4,1,1,4,229.0
16219,25,0,25,25,12.44,25,4,1,23,43.0
16220,44,0,44,44,10.818181818181818,38,13,2,40,99.0
16221,4,0,4,4,12.25,4,1,1,4,88.0
16222,17,0,17,17,11.764705882352942,16,2,1,16,73.0
16223,23,0,23,23,13.478260869565217,17,12,1,23,138.0
16224,12,0,12,12,12.583333333333334,12,5,1,12,252.0
16225,22,0,22,22,11.181818181818182,22,2,1,21,14.0
16226,5,0,5,5,8.6,5,4,1,5,91.0
16227,27,0,26,27,10.74074074074074,23,15,1,23,186.0
16228,11,0,10,11,13.454545454545455,9,4,1,10,185.0
16229,2,0,2,2,9.5,2,1,1,2,10.0
16230,4,0,4,4,8.75,4,0,1,4,38.0
16231,15,0,15,15,11.666666666666666,14,9,1,14,83.0
16233,47,6,47,47,10.76595744680851,43,12,1,36,34.0
16234,11,0,11,11,16.0,11,5,2,11,168.0
16235,28,0,28,28,12.142857142857142,27,17,1,21,25.0
16236,5,0,5,5,13.0,5,2,1,5,55.0
16237,10,0,10,10,6.9,10,7,1,9,97.0
16238,6,0,6,6,14.666666666666666,6,5,1,6,142.0
16239,9,1,9,9,10.777777777777779,9,3,1,8,65.0
16240,61,0,59,61,10.655737704918034,56,32,3,49,144.0
16241,19,2,19,19,10.157894736842104,18,14,1,14,84.0
16242,9,0,9,9,9.666666666666666,9,5,1,9,171.0
16243,51,0,50,51,11.137254901960784,42,28,1,43,138.0
16244,10,0,10,10,12.0,10,7,4,10,70.0
16245,43,0,42,43,10.837209302325581,40,29,3,36,133.0
16246,8,0,8,8,10.625,8,6,2,7,25.0
16247,24,0,24,24,12.333333333333334,21,9,1,22,66.0
16248,59,0,59,59,13.033898305084746,51,25,1,48,319.0
16249,5,0,5,5,8.4,5,5,1,4,134.0
16250,15,0,15,15,12.266666666666667,15,6,2,15,50.0
16251,27,1,27,27,9.703703703703704,25,7,1,23,118.0
16252,11,2,11,11,9.818181818181818,11,1,1,10,97.0
16253,12,0,12,12,12.416666666666666,12,5,1,12,14.0
16255,6,0,6,6,9.166666666666666,6,4,1,6,14.0
16256,24,0,24,24,10.791666666666666,21,12,1,18,71.0
16257,2,0,2,2,10.5,2,2,1,2,233.0
16258,8,0,8,8,9.75,8,4,1,8,187.0
16259,100,0,97,100,12.84,79,48,1,68,102.0
